_id,address,area,city,experience,fees,hospital,name,platform,profile_url,rating,scraped_at,specialty
6930b48fc38ecb697ef12a62,,,Karachi,12 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Ghulam Shabir,marham,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-ghulam-shabir,,2025-12-03 22:07:11.750000,['Plastic Surgeon']
6930b48fc38ecb697ef12a63,,,Karachi,100%,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Abdul Majid,marham,https://www.marham.pk/doctors/karachi/internal-medicine/dr-abdul-majid,,2025-12-03 22:07:11.753000,['Internal Medicine Specialist']
6930b48fc38ecb697ef12a64,,,Karachi,22 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Shazia Aftab,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-shazia-aftab,,2025-12-03 22:07:11.755000,['Gynecologist']
6930b48fc38ecb697ef12a65,,,Karachi,12 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Saba Khan,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-saba-khan,,2025-12-03 22:07:11.757000,['Gynecologist']
6930b48fc38ecb697ef12a66,,,Karachi,24 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Asst. Prof. Dr. Khalil Ur Rehman,marham,https://www.marham.pk/doctors/karachi/general-physician/asst-prof-dr-khalil-ur-rehman,,2025-12-03 22:07:11.760000,['General Physician']
6930b48fc38ecb697ef12a67,,,Karachi,18 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Prof. Dr. Asha Mahesh,marham,https://www.marham.pk/doctors/karachi/gynecologist/prof-dr-asha-mahesh,,2025-12-03 22:07:11.762000,['Gynecologist']
6930b48fc38ecb697ef12a68,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Ehtesham Ullah Khan,marham,https://www.marham.pk/doctors/karachi/physiotherapist/ehtesham-ullah-khan,,2025-12-03 22:07:11.765000,['Physiotherapist']
6930b48fc38ecb697ef12a69,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Ms. Nida Khurram,marham,https://www.marham.pk/doctors/karachi/occupational-therapist/ms-nida-khurram,,2025-12-03 22:07:11.767000,['Occupational Therapist']
6930b48fc38ecb697ef12a6a,,,Karachi,28 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Jennifer Benita,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-jennifer-benita,,2025-12-03 22:07:11.769000,['Gynecologist']
6930b48fc38ecb697ef12a6b,,,Karachi,27 Yrs,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Prof. Dr. Hassan Dost Afridi,marham,https://www.marham.pk/doctors/karachi/orthopedic-surgeon/prof-dr-hassan-dost-afridi,,2025-12-03 22:07:11.772000,['Orthopedic Surgeon']
6930b48fc38ecb697ef12a6c,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Santosh Kumar Pamnani,marham,https://www.marham.pk/doctors/karachi/neuro-physician/dr-santosh-kumar-pamnani,,2025-12-03 22:07:11.774000,['Neurologist']
6930b48fc38ecb697ef12a6d,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Sumera Nawaz,marham,https://www.marham.pk/doctors/karachi/internal-medicine/dr-sumera-nawaz,,2025-12-03 22:07:11.776000,"['Internal Medicine Specialist, Family Medicine, Medical Specialist']"
6930b48fc38ecb697ef12a6e,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Atif Iqbal Khan,marham,https://www.marham.pk/doctors/karachi/cardiologist/dr-atif-iqbal-khan,,2025-12-03 22:07:11.778000,['Cardiologist']
6930b48fc38ecb697ef12a6f,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Ghulam Shabbir,marham,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-ghulam-shabbir,,2025-12-03 22:07:11.780000,"['Plastic Surgeon, Cosmetic Surgeon, Hand Surgeon']"
6930b48fc38ecb697ef12a70,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Farooq Ahmed,marham,https://www.marham.pk/doctors/karachi/urologist/dr-farooq-ahmed,,2025-12-03 22:07:11.782000,['Urologist']
6930b48fc38ecb697ef12a71,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Khalid Hussain Soomro,marham,https://www.marham.pk/doctors/karachi/cardiologist/dr-khalid-hussain-soomro,,2025-12-03 22:07:11.784000,['Cardiologist']
6930b48fc38ecb697ef12a72,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Prof. Dr. M. Iqbal Afridi,marham,https://www.marham.pk/doctors/karachi/psychiatrist/prof-dr-m-iqbal-afridi,,2025-12-03 22:07:11.786000,['Psychiatrist']
6930b48fc38ecb697ef12a73,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Prof. Dr. Almas Uddin Qazi,marham,https://www.marham.pk/doctors/karachi/general-surgeon/prof-dr-almas-uddin-qazi,,2025-12-03 22:07:11.788000,"['General Surgeon, Laparoscopic Surgeon']"
6930b48fc38ecb697ef12a74,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Razia Nasir,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-razia-nasir,,2025-12-03 22:07:11.790000,"['Gynecologist, Obstetrician']"
6930b48fc38ecb697ef12a75,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Khalil Ur Rehman,marham,https://www.marham.pk/doctors/karachi/internal-medicine/dr-khalil-ur-rehman,,2025-12-03 22:07:11.792000,"['Internal Medicine Specialist, Hypertension Specialist, Medical Specialist']"
6930b48fc38ecb697ef12a76,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Assoc. Prof. Dr. Tanveer Ahmad,marham,https://www.marham.pk/doctors/karachi/thoracic-surgeon/assoc-prof-dr-tanveer-ahmad,,2025-12-03 22:07:11.794000,"['Thoracic Surgeon, General Surgeon']"
6930b48fc38ecb697ef12a77,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Prof. Dr. Sohail Abdul Malik,marham,https://www.marham.pk/doctors/karachi/ent-specialist/prof-dr-sohail-abdul-malik,,2025-12-03 22:07:11.798000,"['Ent Specialist, ENT Surgeon']"
6930b48fc38ecb697ef12a78,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. M Ayub Baloch,marham,https://www.marham.pk/doctors/karachi/psychiatrist/dr-m-ayub-baloch,,2025-12-03 22:07:11.800000,['Psychiatrist']
6930b48fc38ecb697ef12a79,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Saeed Ahmed Shaikh,marham,https://www.marham.pk/doctors/karachi/orthopedic-surgeon/dr-saeed-ahmed-shaikh,,2025-12-03 22:07:11.802000,['Orthopedic Surgeon']
6930b48fc38ecb697ef12a7a,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Khuda Bux,marham,https://www.marham.pk/doctors/karachi/urologist/dr-khuda-bux,,2025-12-03 22:07:11.804000,['Urologist']
6930b4b1c38ecb697ef12a7b,,,Karachi,3 Yrs,,https://www.marham.pk/hospitals/karachi/taj-specialist-clinic/ma-jinnah-road,Dr. Atta Ullah Mahar,marham,https://www.marham.pk/doctors/karachi/general-surgeon/dr-atta-ullah-mahar,,2025-12-03 22:07:45.305000,['General Surgeon']
6930b4b1c38ecb697ef12a7c,,,Karachi,2 Yrs,,https://www.marham.pk/hospitals/karachi/taj-specialist-clinic/ma-jinnah-road,Dr. Farhan Haleem,marham,https://www.marham.pk/doctors/karachi/gastroenterologist/dr-farhan-haleem,,2025-12-03 22:07:45.310000,['Gastroenterologist']
6930b4b1c38ecb697ef12a7d,,,Karachi,7 Yrs,,https://www.marham.pk/hospitals/karachi/taj-specialist-clinic/ma-jinnah-road,Dr. Danish Shakeel,marham,https://www.marham.pk/doctors/karachi/hematologist/dr-danish-shakeel,,2025-12-03 22:07:45.313000,['Hematologist']
6930b4b1c38ecb697ef12a7e,,,Karachi,,,https://www.marham.pk/hospitals/karachi/taj-specialist-clinic/ma-jinnah-road,Dr. Ataullah Mahar,marham,https://www.marham.pk/doctors/karachi/general-surgeon/dr-ataullah-mahar,,2025-12-03 22:07:45.316000,"['General Surgeon, Laparoscopic Surgeon']"
6930b4b1c38ecb697ef12a7f,,,Karachi,,,https://www.marham.pk/hospitals/karachi/taj-specialist-clinic/ma-jinnah-road,Dr. Mujeeb Rehman,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-mujeeb-rehman,,2025-12-03 22:07:45.321000,['Pediatrician']
6930b4cbc38ecb697ef12a80,,,Karachi,20 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Asst. Prof. Dr. Muhammad Hanif,marham,https://www.marham.pk/doctors/karachi/pediatrician/asst-prof-dr-muhammad-hanif,,2025-12-03 22:08:11.231000,['Pediatrician']
6930b4cbc38ecb697ef12a81,,,Karachi,34 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Agha Jan Muhammad,marham,https://www.marham.pk/doctors/karachi/general-surgeon/dr-agha-jan-muhammad,,2025-12-03 22:08:11.235000,['General Surgeon']
6930b4cbc38ecb697ef12a82,,,Karachi,10 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Asst. Prof. Dr. Jagdesh Kumar,marham,https://www.marham.pk/doctors/karachi/pulmonologist/asst-prof-dr-jagdesh-kumar,,2025-12-03 22:08:11.239000,['Pulmonologist / Lung Specialist']
6930b4cbc38ecb697ef12a83,,,Karachi,24 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Assoc. Prof. Dr. Saif Ullah Shaikh,marham,https://www.marham.pk/doctors/karachi/diabetologist/assoc-prof-dr-saif-ullah-shaikh,,2025-12-03 22:08:11.242000,['Diabetologist']
6930b4cbc38ecb697ef12a84,,,Karachi,9 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Faizan Khalid,marham,https://www.marham.pk/doctors/karachi/regenerative-medicine-specialist/dr-faizan-khalid,,2025-12-03 22:08:11.246000,"['Regenerative Medicine Specialist, General Physician']"
6930b4cbc38ecb697ef12a85,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Jameel Somroo,marham,https://www.marham.pk/doctors/karachi/family-medicine/dr-jameel-somroo,,2025-12-03 22:08:11.250000,['Family Medicine']
6930b4cbc38ecb697ef12a86,,,Karachi,100%,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Naimat Ullah,marham,https://www.marham.pk/doctors/karachi/diabetologist/dr-naimat-ullah,,2025-12-03 22:08:11.254000,['Diabetologist']
6930b4cbc38ecb697ef12a87,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Aysha Sultan,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-aysha-sultan,,2025-12-03 22:08:11.259000,['Pediatrician']
6930b4cbc38ecb697ef12a88,,,Karachi,36 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Ghulam Raza,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-ghulam-raza,,2025-12-03 22:08:11.264000,['Pediatrician']
6930b4cbc38ecb697ef12a89,,,Karachi,16 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Sharif Jan,marham,https://www.marham.pk/doctors/karachi/neuro-psychiatrist/dr-sharif-jan,,2025-12-03 22:08:11.268000,['Neuro Psychiatrist']
6930b4cbc38ecb697ef12a8a,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Rizwan,marham,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-rizwan,,2025-12-03 22:08:11.275000,['Plastic Surgeon']
6930b4cbc38ecb697ef12a8b,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Paras Nadeem,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-paras-nadeem,,2025-12-03 22:08:11.281000,['Gynecologist']
6930b4cbc38ecb697ef12a8c,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Prof. Dr. Ehmar Al Ibran,marham,https://www.marham.pk/doctors/karachi/plastic-surgeon/prof-dr-ehmar-al-ibran,,2025-12-03 22:08:11.283000,['Plastic Surgeon']
6930b4cbc38ecb697ef12a8d,,,Karachi,7 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Hina Mustafa,marham,https://www.marham.pk/doctors/karachi/chest-respiratory-specialist/dr-hina-mustafa,,2025-12-03 22:08:11.289000,['Chest Respiratory Specialist']
6930b4cbc38ecb697ef12a8e,,,Karachi,22 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Asst. Prof. Dr. Aziz Rehman,marham,https://www.marham.pk/doctors/karachi/medical-specialist/asst-prof-dr-aziz-rehman,,2025-12-03 22:08:11.293000,['Medical Specialist']
6930b4cbc38ecb697ef12a8f,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Abida Bibi,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-abida-bibi,,2025-12-03 22:08:11.298000,['Gynecologist']
6930b4cbc38ecb697ef12a90,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Muhammad Aadil Pt,marham,https://www.marham.pk/doctors/karachi/physiotherapist/dr-muhammad-aadil-pt,,2025-12-03 22:08:11.302000,['Physiotherapist']
6930b4cbc38ecb697ef12a91,,,Karachi,14 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Vijay Bhojwani,marham,https://www.marham.pk/doctors/karachi/internal-medicine/dr-vijay-bhojwani,,2025-12-03 22:08:11.307000,['Internal Medicine Specialist']
6930b4cbc38ecb697ef12a92,,,Karachi,15 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Poonam Kumari,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-poonam-kumari,,2025-12-03 22:08:11.310000,['Gynecologist']
6930b4cbc38ecb697ef12a93,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Komal Bashir Pt,marham,https://www.marham.pk/doctors/karachi/physiotherapist/dr-komal-bashir-pt,,2025-12-03 22:08:11.315000,['Physiotherapist']
6930b4cbc38ecb697ef12a94,,,Karachi,3 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Muhammad Aadil,marham,https://www.marham.pk/doctors/karachi/physiotherapist/dr-muhammad-aadil,,2025-12-03 22:08:11.319000,['Physiotherapist']
6930b4cbc38ecb697ef12a95,,,Karachi,,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Shaheen Ismail,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-shaheen-ismail,,2025-12-03 22:08:11.324000,['Gynecologist']
6930b4cbc38ecb697ef12a96,,,Karachi,10 Yrs,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Dr. Akhtar Ali,marham,https://www.marham.pk/doctors/karachi/urologist/dr-akhtar-ali,,2025-12-03 22:08:11.328000,['Urologist']
6930b4cbc38ecb697ef12a97,,,Karachi,100%,,https://www.marham.pk/hospitals/karachi/k-health-care-hospital/off-shahrah-e-faisal,Asst. Prof. Dr. Gulafshan Razi,marham,https://www.marham.pk/doctors/karachi/pulmonologist/asst-prof-dr-gulafshan-razi,,2025-12-03 22:08:11.332000,['Pulmonologist / Lung Specialist']
6930b4e0c38ecb697ef12a98,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Sana Ansar,marham,https://www.marham.pk/doctors/karachi/internal-medicine/dr-sana-ansar,,2025-12-03 22:08:32.216000,['Internal Medicine Specialist']
6930b4e0c38ecb697ef12a99,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Ms. Asma Mashkoor,marham,https://www.marham.pk/doctors/karachi/speech-therapist/ms-asma-mashkoor,,2025-12-03 22:08:32.218000,['Speech Therapist']
6930b4e0c38ecb697ef12a9a,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Syed Azhar Ali,marham,https://www.marham.pk/doctors/karachi/psychiatrist/dr-syed-azhar-ali,,2025-12-03 22:08:32.221000,['Psychiatrist']
6930b4e0c38ecb697ef12a9b,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Mahwish Iqbal,marham,https://www.marham.pk/doctors/karachi/nutritional-psychologist/dr-mahwish-iqbal,,2025-12-03 22:08:32.223000,"['Nutritional Psychologist, Fertility Consultant, Gynecologist, Obstetrician']"
6930b4e0c38ecb697ef12a9c,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. M. Asad Siddiqui,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-m-asad-siddiqui,,2025-12-03 22:08:32.225000,['Pediatrician']
6930b4e0c38ecb697ef12a9d,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Mohsin Ali Usmani,marham,https://www.marham.pk/doctors/karachi/medical-specialist/dr-mohsin-ali-usmani,,2025-12-03 22:08:32.228000,"['Medical Specialist, General Physician']"
6930b4e0c38ecb697ef12a9e,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Syed Moid Shibly,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-syed-moid-shibly,,2025-12-03 22:08:32.230000,['Pediatrician']
6930b4e0c38ecb697ef12a9f,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Shah Maqbool,marham,https://www.marham.pk/doctors/karachi/dentist/dr-shah-maqbool,,2025-12-03 22:08:32.232000,['Dentist']
6930b4e0c38ecb697ef12aa0,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Momina Farhan,marham,https://www.marham.pk/doctors/karachi/physiotherapist/dr-momina-farhan,,2025-12-03 22:08:32.235000,['Physiotherapist']
6930b4e0c38ecb697ef12aa1,,,Karachi,,,https://www.marham.pk/hospitals/karachi/mumtaz-hospital/north-nazimabad,Dr. Nida Yasmin,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-nida-yasmin,,2025-12-03 22:08:32.237000,['Pediatrician']
6930b4f7c38ecb697ef12aa2,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Habiba Sharaf Ali,marham,https://www.marham.pk/doctors/karachi/gynecologist/dr-habiba-sharaf-ali,,2025-12-03 22:08:55.443000,"['Gynecologist, Obstetrician']"
6930b4f7c38ecb697ef12aa3,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Maha Dev,marham,https://www.marham.pk/doctors/karachi/pediatrician/dr-maha-dev,,2025-12-03 22:08:55.445000,['Pediatrician']
6930b4f7c38ecb697ef12aa4,,,Karachi,,,https://www.marham.pk/hospitals/karachi/pak-international-hospital/dha-city-karachi,Dr. Abdul Hameed Shaikh,marham,https://www.marham.pk/doctors/karachi/ent-specialist/dr-abdul-hameed-shaikh,,2025-12-03 22:08:55.447000,"['Ent Specialist, Ent Surgeon']"
6930b535c38ecb697ef12aa5,,,Karachi,16 Yrs,,https://www.marham.pk/hospitals/karachi/naheed-medical-center/gulshan-e-iqbal,Asst. Prof. Dr. Azeem Hussain Soomro,marham,https://www.marham.pk/doctors/karachi/dentist/asst-prof-dr-azeem-hussain-soomro,,2025-12-03 22:09:57.959000,['Dentist']
6930b535c38ecb697ef12aa6,,,Karachi,10 Yrs,,https://www.marham.pk/hospitals/karachi/naheed-medical-center/gulshan-e-iqbal,Dr. Fizza Khalid,marham,https://www.marham.pk/doctors/karachi/dentist/dr-fizza-khalid,,2025-12-03 22:09:57.964000,['Dentist']
